# Reviewed baseline for diagnostics that predate the current policy gate.
# Format: repository-relative path<TAB>line<TAB>rule<TAB>symbol.
# New diagnostics are never accepted by this file; remove entries as debt is fixed.
crates/slingshot-agent-connection/src/authentication/identity_management_http2_headers_tests.rs	76	numeric-value-carries-no-name	2
crates/slingshot-agent-connection/src/authentication/identity_management_http2_headers_tests.rs	76	numeric-value-carries-no-name	6
crates/slingshot-agent-connection/src/authentication/identity_management_http2_headers_tests.rs	107	numeric-value-carries-no-name	1024
crates/slingshot-agent-connection/src/authentication/identity_management_http2_headers_tests.rs	120	numeric-value-carries-no-name	1024
crates/slingshot-agent-connection/src/authentication/identity_management_http2_headers_tests.rs	140	numeric-value-carries-no-name	1024
crates/slingshot-agent-connection/src/authentication/identity_management_http2_headers_tests.rs	141	numeric-value-carries-no-name	29
crates/slingshot-agent-connection/src/authentication/identity_management_http2_headers_tests.rs	165	numeric-value-carries-no-name	100
crates/slingshot-agent-connection/src/authentication/identity_management_http2_headers_tests.rs	174	numeric-value-carries-no-name	1024
crates/slingshot-agent-connection/src/authentication/identity_management_http2_response.rs	33	declared-name-is-not-spelled-in-full	f
crates/slingshot-agent-connection/src/authentication/identity_management_http2_response.rs	33	declared-name-is-not-spelled-in-full	fmt
crates/slingshot-agent-connection/src/authentication/identity_management_http2_response.rs	79	fallible-interface-omits-its-failure-section	accept
crates/slingshot-agent-connection/src/authentication/identity_management_http2_response.rs	82	numeric-value-carries-no-name	13
crates/slingshot-agent-connection/src/authentication/identity_management_http2_response.rs	82	numeric-value-carries-no-name	2
crates/slingshot-agent-connection/src/authentication/identity_management_http2_response.rs	92	function-branches-too-many-ways	accept_inner reaches 20
crates/slingshot-agent-connection/src/authentication/identity_management_http2_response.rs	95	numeric-value-carries-no-name	13
crates/slingshot-agent-connection/src/authentication/identity_management_http2_response.rs	95	numeric-value-carries-no-name	2
crates/slingshot-agent-connection/src/authentication/identity_management_http2_response.rs	100	numeric-value-carries-no-name	9
crates/slingshot-agent-connection/src/authentication/identity_management_http2_response.rs	121	numeric-value-carries-no-name	4
crates/slingshot-agent-connection/src/authentication/identity_management_http2_response.rs	175	numeric-value-carries-no-name	300
crates/slingshot-agent-connection/src/authentication/identity_management_http2_response.rs	175	numeric-value-carries-no-name	400
crates/slingshot-agent-connection/src/authentication/identity_management_http2_response.rs	202	fallible-interface-omits-its-failure-section	finish_at_transport_end
crates/slingshot-agent-connection/src/authentication/identity_management_http2_response_tests.rs	24	numeric-value-carries-no-name	0x40
crates/slingshot-agent-connection/src/authentication/identity_management_http2_response_tests.rs	31	numeric-value-carries-no-name	4
crates/slingshot-agent-connection/src/authentication/identity_management_http2_response_tests.rs	40	numeric-value-carries-no-name	4
crates/slingshot-agent-connection/src/authentication/identity_management_http2_response_tests.rs	64	numeric-value-carries-no-name	127
crates/slingshot-agent-connection/src/authentication/identity_management_http2_response_tests.rs	65	numeric-value-carries-no-name	127
crates/slingshot-agent-connection/src/authentication/identity_management_http2_response_tests.rs	66	numeric-value-carries-no-name	128
crates/slingshot-agent-connection/src/authentication/identity_management_http2_response_tests.rs	67	numeric-value-carries-no-name	127
crates/slingshot-agent-connection/src/authentication/identity_management_http2_response_tests.rs	67	numeric-value-carries-no-name	128
crates/slingshot-agent-connection/src/authentication/identity_management_http2_response_tests.rs	68	numeric-value-carries-no-name	7
crates/slingshot-agent-connection/src/authentication/identity_management_http2_response_tests.rs	83	numeric-value-carries-no-name	200
crates/slingshot-agent-connection/src/authentication/identity_management_http2_response_tests.rs	98	numeric-value-carries-no-name	4
crates/slingshot-agent-connection/src/authentication/identity_management_http2_response_tests.rs	103	numeric-value-carries-no-name	9
crates/slingshot-agent-connection/src/authentication/identity_management_http2_response_tests.rs	145	numeric-value-carries-no-name	200
crates/slingshot-agent-connection/src/authentication/identity_management_http2_response_tests.rs	167	numeric-value-carries-no-name	16_384
crates/slingshot-agent-connection/src/authentication/identity_management_http2_response_tests.rs	183	numeric-value-carries-no-name	100
crates/slingshot-agent-connection/src/authentication/identity_management_http2_response_tests.rs	184	numeric-value-carries-no-name	4
crates/slingshot-agent-connection/src/authentication/identity_management_http2_response_tests.rs	185	numeric-value-carries-no-name	4
crates/slingshot-agent-connection/src/authentication/identity_management_http2_response_tests.rs	189	numeric-value-carries-no-name	4
crates/slingshot-agent-connection/src/authentication/identity_management_http2_response_tests.rs	190	numeric-value-carries-no-name	4
crates/slingshot-agent-connection/src/authentication/identity_management_http2_response_tests.rs	200	numeric-value-carries-no-name	302
crates/slingshot-agent-connection/src/authentication/identity_management_http2_response_tests.rs	200	numeric-value-carries-no-name	4
crates/slingshot-agent-connection/src/authentication/identity_management_http2_response_tests.rs	214	numeric-value-carries-no-name	302
crates/slingshot-agent-connection/src/authentication/identity_management_http2_response_tests.rs	215	numeric-value-carries-no-name	0xbe
crates/slingshot-agent-connection/src/authentication/identity_management_http2_tests.rs	11	numeric-value-carries-no-name	100
crates/slingshot-agent-connection/src/authentication/identity_management_http2_tests.rs	19	numeric-value-carries-no-name	4
crates/slingshot-agent-connection/src/authentication/identity_management_http2_tests.rs	25	numeric-value-carries-no-name	256
crates/slingshot-agent-connection/src/authentication/identity_management_http2_tests.rs	28	numeric-value-carries-no-name	7
crates/slingshot-agent-connection/src/authentication/identity_management_http2_tests.rs	42	numeric-value-carries-no-name	20_000_u32
crates/slingshot-agent-connection/src/authentication/identity_management_http2_tests.rs	42	numeric-value-carries-no-name	8
crates/slingshot-agent-connection/src/authentication/identity_management_http2_tests.rs	65	numeric-value-carries-no-name	256
crates/slingshot-agent-connection/src/authentication/identity_management_http2_tests.rs	87	numeric-value-carries-no-name	4096
crates/slingshot-agent-connection/src/authentication/identity_management_http2_tests.rs	90	numeric-value-carries-no-name	65535
crates/slingshot-agent-connection/src/authentication/identity_management_http2_tests.rs	109	numeric-value-carries-no-name	4096
crates/slingshot-agent-connection/src/authentication/identity_management_http2_tests.rs	111	numeric-value-carries-no-name	65535
crates/slingshot-agent-connection/src/authentication/identity_management_http2_tests.rs	117	numeric-value-carries-no-name	2
crates/slingshot-agent-connection/src/authentication/identity_management_http2_tests.rs	119	numeric-value-carries-no-name	6
crates/slingshot-agent-connection/src/authentication/identity_management_http2_tests.rs	119	numeric-value-carries-no-name	8
crates/slingshot-agent-connection/src/authentication/identity_management_http2_tests.rs	136	numeric-value-carries-no-name	4096
crates/slingshot-agent-connection/src/authentication/identity_management_http2_tests.rs	138	numeric-value-carries-no-name	65535
crates/slingshot-agent-connection/src/authentication/identity_management_http2_tests.rs	153	numeric-value-carries-no-name	4096
crates/slingshot-agent-connection/src/authentication/identity_management_http2_tests.rs	156	numeric-value-carries-no-name	65535
crates/slingshot-agent-connection/src/authentication/identity_management_provider_tests.rs	35	declared-name-is-not-spelled-in-full	b
crates/slingshot-agent-connection/src/authentication/identity_management_provider_tests.rs	37	declared-name-is-not-spelled-in-full	b
crates/slingshot-agent-connection/src/authentication/identity_management_provider_tests.rs	41	declared-name-is-not-spelled-in-full	b
crates/slingshot-agent-connection/src/authentication/identity_management_provider_tests.rs	86	declared-name-is-not-spelled-in-full	s
